Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	22083317	19.13858238356164	17.857428601419723
chr22	22083318	19.004844	17.857447740002108
chr22	22083639	15.238288	17.863548294926108
chr22	22084548	2.832629	17.877399898718107
chr22	22084694	1.127291	17.87781346255211
chr22	22084887	0.999613	17.878031029715107
chr22	22085652	0.994754	17.878795733660105
chr22	22085655	0.994902	17.878798717922106
chr22	22085855	0.969895	17.878997698322106
chr22	22086088	0.949277	17.879223683857106
chr22	22086377	17.846246	17.879498024910106
chr22	22086418	19.163183	17.880229720996105
chr22	22086902	0.2960063764561618	17.889504701568104
chr22	22088533	0.295992	17.889987487968103
chr22	22088610	0.296916	17.890010279352104
chr22	22088750	0.295019	17.890051847592105
chr22	22090164	0.299162	17.890469004458105
chr22	22090210	0.297082	17.890482765910104
chr22	22090271	0.304351	17.890500887912104
chr22	22091590	0.327501	17.890902326881104
chr22	22092048	0.360917	17.891052322339103
chr22	22092163	0.392748	17.8910938277941
chr22	22093081	0.391058	17.891454370458103
chr22	22093327	0.4096869999999999	17.891550570726103
chr22	22093522	0.430221	17.891630459691104
chr22	22093596	0.430302	17.891662296045105
chr22	22094044	0.452398	17.891855071341105
chr22	22094250	0.453359	17.891948265329106
chr22	22094268	0.453395	17.891956425791104
chr22	22094421	0.452978	17.892025795226104
chr22	22094716	0.453769	17.892159423736103
chr22	22094965	0.457777	17.892272412217103
chr22	22095083	0.460017	17.892326429903104
chr22	22095661	0.568333	17.892592319729104
chr22	22095849	0.7856937405582922	17.892699166333106
chr22	22097067	0.796394	17.893656141309105
chr22	22097381	0.808217	17.893906209025104
chr22	22097761	0.808812	17.894213331485105
chr22	22097807	0.88889	17.894250536837106
chr22	22098350	0.889695	17.894733204107105
chr22	22098434	0.926977	17.894807938487105
chr22	22098565	0.953764	17.894929372474106
chr22	22098829	0.966911	17.895181166170104
chr22	22099274	0.966844	17.895611441565105
chr22	22100170	0.924899	17.896477733789105
chr22	22100270	0.8812119999999999	17.896570223689103
chr22	22100315	0.841432	17.896609878229103
chr22	22100789	0.790749	17.897008716997103
chr22	22100911	0.734332	17.897105188375104
chr22	22100948	0.660222	17.897132358659103
chr22	22100980	0.586752	17.897153485763102
chr22	22101109	0.529609	17.897229176771102
chr22	22101882	0.52347	17.8976385645281
chr22	22102222	0.441208	17.8978165443281
chr22	22102265	0.362791	17.897835516272103
chr22	22102288	0.3627909999999999	17.897843860465102
chr22	22102294	0.291031	17.897846037211103
chr22	22102329	0.22405	17.897856223296102
chr22	22102637	0.214816	17.897925230696103
chr22	22102878	0.214605	17.897977001352103
chr22	22103002	0.21661	17.898003612372104
chr22	22103454	0.21661	17.898101520092105
chr22	22103596	0.216616	17.898132278712104
chr22	22103656	0.216728	17.898145275672103
chr22	22103746	0.216918	17.898164781192104
chr22	22104747	0.218368	17.898381916110104
chr22	22106272	3.082472	17.898714927310102
chr22	22107628	7.308825	17.902894759342104
chr22	22108569	7.310074	17.909772363667102
chr22	22108630	7.316906	17.9102182781811
chr22	22109835	7.197212	17.919035149911103
chr22	22110070	4.576297	17.920726494731102
chr22	22110115	2.62258	17.9209324280961
chr22	22110587	2.237688	17.9221702858561
chr22	22111134	0.516773	17.9233943011921
chr22	22111485	0.462554	17.9235756885151
chr22	22111846	0.4626423893268647	17.9237426705091
chr22	22113495	0.462724	17.9245055678091
chr22	22114179	0.462843	17.924822071025098
chr22	22114208	0.459808605902356	17.9248354934721
chr22	22114567	0.4567742118047121	17.925000564761618
chr22	22118684	0.4654809348497245	17.92688110419162
chr22	22118685	0.4741876578947369	17.926881569672553
chr22	22118723	0.4680653289473684	17.926899588803554
chr22	22118724	0.461943	17.926900056868885
chr22	22119272	0.4578958476562501	17.927153201632883
chr22	22120552	0.4687297726381811	17.927739308317882
chr22	22123103	0.4652136216012668	17.928935037967882
chr22	22123104	0.4616974705643524	17.928935503181503
chr22	22125567	0.462293	17.930072664051504
chr22	22126932	0.604086	17.930703693996506
chr22	22127104	7.261804	17.930807596788505
chr22	22127198	10.999746	17.931490206364504
chr22	22128243	15.020018	17.942984940934505
chr22	22128380	16.015565	17.945042683400505
chr22	22128520	16.881528	17.947284862500506
chr22	22128759	20.694732	17.951319547692506
chr22	22128866	35.674439	17.953533884016505
chr22	22129174	36.529202	17.964521611228506
chr22	22129497	36.529202	17.976320543474504
chr22	22129518	36.56035	17.977087656716503
chr22	22129816	36.28813748201439	17.9879826410165
chr22	22129955	11.447811	17.993026692126502
chr22	22130154	11.145673999999998	17.995304806515502
chr22	22130206	11.117179999999998	17.995884381563503
chr22	22130253	10.309583	17.996406889023504
chr22	22130878	10.303125	18.002850378398502
chr22	22130908	10.303125	18.003159472148504
chr22	22131214	9.128246	18.006312228398503
chr22	22131287	6.190748	18.006978590356503
chr22	22131383	0.262457	18.007572902164505
chr22	22131536	0.23156	18.007613058085504
chr22	22132342	0.232388	18.007799695445502
chr22	22132397	0.2328419999999999	18.007812476785503
chr22	22133024	0.230061	18.007958468719504
chr22	22135230	0.588248	18.008465983285504
chr22	22135515	0.8757220000000001	18.008633633965506
chr22	22135947	0.601309	18.009011945869506
chr22	22136050	0.275461	18.009073880696505
chr22	22136444	0.097691	18.009182412330507
chr22	22138633	0.073659	18.009396257929506
chr22	22141088	0.092996	18.009577090774506
chr22	22141221	0.1213859999999999	18.009589459242505
chr22	22141753	0.153988	18.009654036594505
chr22	22142092	0.252911	18.009706238526505
chr22	22143005	0.487306	18.009937146269504
chr22	22143955	0.566959	18.010400086969504
chr22	22143981	0.6573059999999998	18.010414827903503
chr22	22144396	0.695594	18.010687609893502
chr22	22144916	0.723913	18.0110493187735
chr22	22145001	0.719609	18.0111108513785
chr22	22145221	0.7148309999999999	18.0112691653585
chr22	22145317	0.705579	18.011337789134497
chr22	22145879	0.592918	18.011734324532497
chr22	22146185	0.527144	18.011915757440498
chr22	22146518	0.44625	18.012091296392498
chr22	22147000	0.424374	18.012306388892497
chr22	22147037	0.394902	18.012322090730496
chr22	22147102	0.369482	18.012347759360495
chr22	22147440	0.358706	18.012472644276496
chr22	22147786	0.358744	18.012596756552497
chr22	22149240	0.251595	18.0131183703285
chr22	22149505	0.16145	18.0131850430035
chr22	22149800	0.161461	18.0132326707535
chr22	22150100	1.607409	18.013281109053498
chr22	22150423	0.130638	18.013800302160497
chr22	22150553	0.111749	18.013817285100497
chr22	22150629	0.106399	18.013825778024497
chr22	22150737	0.105074	18.013837269116497
chr22	22150929	0.106674	18.013857443324497
chr22	22151053	0.106715	18.0138706709005
chr22	22151146	0.128823	18.0138805953955
chr22	22151181	0.184438	18.013885104200497
chr22	22151223	0.389448	18.0138928505965
chr22	22151238	0.664695	18.0138986923165
chr22	22151501	0.859225	18.0140735071015
chr22	22151947	0.494928	18.0144567214515
chr22	22151977	0.282908	18.014471569291498
chr22	22152176	0.271266	18.0145278679835
chr22	22152664	0.282671	18.0146602457915
chr22	22153957	0.307262	18.0150257393945
chr22	22154039	0.333457	18.0150509348785
chr22	22154322	0.35178	18.015145303209497
chr22	22154403	0.365824	18.015173797389497
chr22	22154715	0.388962	18.0152879344775
chr22	22154831	0.401562	18.015333054069497
chr22	22155065	0.369276	18.015427019577498
chr22	22155208	0.368548	18.015479826045496
chr22	22155317	0.370135	18.015519997777496
chr22	22156342	0.408277	18.015899386152494
chr22	22156718	2.131698	18.016052898304494
chr22	22156977	0.876993	18.016605008086493
chr22	22157039	2.40145	18.016659381652495
chr22	22157172	1.7257430000000002	18.016978774502494
chr22	22157326	0.258535	18.017244538924494
chr22	22157339	0.25851	18.017247899879493
chr22	22158022	0.257457	18.017424462209494
chr22	22158186	0.256865	18.017466685157494
chr22	22158406	0.256876	18.017523195457493
chr22	22158670	0.257734	18.017591010721492
chr22	22158722	0.260354	18.017604412889494
chr22	22159005	0.37829	18.017678093071492
chr22	22159186	0.86595	18.01774656356149
chr22	22159671	0.874734	18.01816654931149
chr22	22159740	0.87556	18.01822690595749
chr22	22160031	0.258223	18.01848169391749
chr22	22162605	2.753798	18.01914635991949
chr22	22162633	5.310778	18.01922346626349
chr22	22162743	4.453771	18.01980765184349
chr22	22162769	3.671611	18.01992344988949
chr22	22162812	3.802944	18.02008132916249
chr22	22162956	1.016866	18.02062895309849
chr22	22163086	0.94969	18.02076114567849
chr22	22163280	0.949758	18.020945385538493
chr22	22163305	0.950122	18.020969129488492
chr22	22163309	0.950289	18.02097292997649
chr22	22163433	0.95831	18.02109076581249
chr22	22163485	0.991894	18.02114059793249
chr22	22163674	1.325786	18.02132806589849
chr22	22163695	1.684633	18.02135590740449
chr22	22163729	2.187707	18.02141318492649
chr22	22164124	6.882477	18.022277329191493
chr22	22164140	7.844942999999999	18.022387448823494
chr22	22164218	7.836138	18.022999354377493
chr22	22164286	5.508957	18.023532211761495
chr22	22164306	2.568327	18.023642390901497
chr22	22164374	1.783244	18.023817037137498
chr22	22164396	1.783152	18.023856268505497
chr22	22164525	1.782128	18.0240862951135
chr22	22165378	2.842828	18.0256064502975
chr22	22165674	2.682308	18.026447927385497
chr22	22165909	2.529370000000001	18.027078269765497
chr22	22166155	2.512101	18.027700494785496
chr22	22166332	2.515203	18.028145136662495
chr22	22166359	2.514677	18.028213047143495
chr22	22166665	3.107088	18.028982538305495
chr22	22166765	3.871695	18.029293247105496
chr22	22166987	3.871243	18.030152763395495
chr22	22167105	3.778918	18.030609570069494
chr22	22167132	3.623439	18.030711600855494
chr22	22167199	2.555445	18.030954371268493
chr22	22167643	1.285487	18.032088988848493
chr22	22167872	0.342517	18.032383365371494
chr22	22168196	0.425936	18.032494340879495
chr22	22168470	1.6856290000000005	18.032611047343494
chr22	22168489	2.582496	18.032643074294494
chr22	22168591	2.588962	18.032906488886493
chr22	22168648	2.619122	18.03305405972049
chr22	22168670	3.070232	18.03311168040449
chr22	22168680	4.822561	18.033142382724492
chr22	22168698	11.114562	18.033229188822492
chr22	22168878	11.112491	18.035229809982493
chr22	22168958	8.900878	18.036118809262494
chr22	22169294	0.4921199916666667	18.039109504270492
chr22	22170254	0.443938	18.03958193946249
chr22	22170474	0.4262780884955752	18.03967960582249
chr22	22170813	0.433369	18.03982411409449
chr22	22171214	0.429686	18.03999789506349
chr22	22171441	0.425958	18.04009543378549
chr22	22171673	0.425064	18.040194256041488
chr22	22171676	0.423444	18.04019553123349
chr22	22172258	0.422645	18.04044197564149
chr22	22175337	0.423573	18.04174329959649
chr22	22175338	0.42559	18.04174372316949
chr22	22176637	0.646278	18.042296564579487
chr22	22176688	0.916705	18.042329524757488
chr22	22177139	1.853853	18.042742958712488
chr22	22177186	2.842249	18.042830089803488
chr22	22177442	1.0066811350681537	18.04355770554749
chr22	22178249	0.850404	18.04437009722349
chr22	22178263	0.7049080000000001	18.044382002879487
chr22	22178695	0.704902	18.04468652313549
chr22	22178837	0.557928	18.04478661921949
chr22	22178938	0.500361	18.04484296994749
chr22	22178958	0.4560789999999999	18.044852977167487
chr22	22179189	0.450002	18.04495833141649
chr22	22179648	0.449294	18.04516488233449
chr22	22179649	0.448172	18.04516533162849
chr22	22179934	0.453937	18.04529306064849
chr22	22180136	1.259965	18.04538475592249
chr22	22180158	1.932598	18.045412475152492
chr22	22180296	3.3650039999999994	18.045679173676493
chr22	22180475	3.343178	18.046281509392493
chr22	22180477	3.305912	18.04628819574849
chr22	22180598	3.351586	18.04668821110049
chr22	22180747	3.638714	18.047187597414492
chr22	22180978	3.9282	18.048028140348492
chr22	22181457	4.037171	18.049909748148494
chr22	22181505	3.460028	18.050103532356495
chr22	22181583	2.852468	18.050373414540495
chr22	22182108	2.060052	18.051870960240496
chr22	22182220	3.832536	18.052101686064496
chr22	22182320	3.766206	18.052484939664495
chr22	22182456	3.041295	18.052997143680496
chr22	22182550	1.254234	18.053283025410497
chr22	22182566	0.083869	18.053303093154497
chr22	22182800	0.08322	18.053322718500496
chr22	22183191	0.082737	18.053355257520497
chr22	22183755	0.082539	18.0534019211885
chr22	22183804	0.08221	18.0534059655995
chr22	22183834	0.081825	18.0534084318995
chr22	22184348	0.081676	18.053450489949498
chr22	22184526	0.082466	18.053465028277497
chr22	22184686	0.087821	18.053478222837498
chr22	22185038	0.087784	18.053509135829497
chr22	22185250	0.08726	18.053527746037496
chr22	22185314	0.086206	18.053533330677496
chr22	22185882	0.085166	18.053582295685494
chr22	22185915	0.082819	18.053585106163496
chr22	22185929	0.081102	18.053586265629495
chr22	22186042	0.080593	18.053595430155493
chr22	22186667	0.081582	18.053645800780494
chr22	22187012	0.080486	18.053673946570495
chr22	22187515	0.075461	18.053714431028496
chr22	22187693	0.0735218467725718	18.053727863086497
chr22	22192666	0.4227320511921458	18.054093487230496
chr22	22194092	1.289304	18.054696303135497
chr22	22194122	2.040648	18.054734982255496
chr22	22194431	2.039154	18.055365542487497
chr22	22194768	2.005796	18.056052737385496
chr22	22196050	11.522663	18.058624167857495
chr22	22196110	12.763346	18.059315527637494
chr22	22196484	16.522984	18.064089019041493
chr22	22198444	12.345687	18.09647406768149
chr22	22198519	8.30415476972973	18.09739999420649
chr22	22199444	5.862448	18.105081337368492
chr22	22199905	0.852952	18.10778392589649
chr22	22200176	0.7489027246376811	18.108015075888492
chr22	22200590	0.7542558623188406	18.10832512161649
chr22	22200591	0.759609	18.108325875872353
chr22	22200684	0.758963	18.108396519509352
chr22	22201167	0.738067	18.108763098638352
chr22	22202268	7.97437168627451	18.109575710405352
chr22	22202625	11.86855555718954	18.11242256109735
chr22	22202639	15.762739428104574	18.112588720875152
chr22	22203557	15.711934	18.12705891567015
chr22	22204063	15.711934	18.13500915427415
chr22	22204064	15.711934	18.135024866208152
chr22	22204104	15.655940688565698	18.13565334356815
chr22	22206098	13.976605140425534	18.166871289301152
chr22	22206333	10.9301863125	18.170155791509153
chr22	22206445	7.579759156250001	18.17137997237615
chr22	22206446	4.229332	18.171387552135307
chr22	22206588	2.017454	18.17198811727931
chr22	22206687	1.999562	18.17218784522531
chr22	22206979	2.011393	18.172771717329308
chr22	22207369	2.119731	18.173556160599308
chr22	22207569	2.391389	18.17398010679931
chr22	22207584	2.676017	18.17401597763431
chr22	22207731	2.755036	18.17440935213331
chr22	22207845	2.834055	18.17472342623731
chr22	22208485	7.067374999999999	18.17653722143731
chr22	22208496	10.7942895	18.17661496256231
chr22	22208677	14.521204	18.17856872896181
chr22	22208682	18.580085	18.178641334981812
chr22	22208763	18.609518	18.18014632186681
chr22	22210031	10.863833	18.203743190690812
chr22	22210133	10.863833	18.204851301656813
chr22	22210255	9.91237	18.206176689282813
chr22	22210343	7.017239	18.207048977842813
chr22	22210520	5.25251	18.208291029145812
chr22	22210600	0.742064	18.208711229945813
chr22	22210646	0.7412870000000001	18.20874536488981
chr22	22211044	0.740434	18.20904039711581
chr22	22211485	0.580934	18.20936692850981
chr22	22211740	0.6557969999999999	18.20951506667981
chr22	22212526	0.652519	18.21003052312181
chr22	22212613	0.652723	18.21008729227481
chr22	22212661	0.615639	18.21011862297881
chr22	22213371	0.4265179999999999	18.21055572666881
chr22	22213557	0.543295	18.210635059016813
chr22	22213721	0.52894	18.21072415939681
chr22	22213737	0.510836	18.21073262243681
chr22	22213796	0.45115	18.21076276176081
chr22	22214056	0.395624	18.21088006076081
chr22	22214219	0.3937360663507109	18.21094454747281
chr22	22214430	0.375031	18.21102762578281
chr22	22214511	0.36123	18.211058003293807
chr22	22214645	0.352249	18.211106408113807
chr22	22215058	0.352254	18.211251886950805
chr22	22215169	0.351423	18.211290987144807
chr22	22215250	0.350765	18.211319452407807
chr22	22215368	0.35099	18.211360842677806
chr22	22215881	0.883157	18.211540900547806
chr22	22215892	1.401377	18.211550615274806
chr22	22216027	1.4018090000000003	18.211739801169806
chr22	22216431	0.349727	18.212306132005807
chr22	22217066	0.3529375555555555	18.212528208650806
chr22	22217462	0.352712	18.212667971922805
chr22	22217807	0.355449	18.212789657562805
chr22	22218420	0.355148	18.213007547799805
chr22	22218591	0.357011	18.213068278107805
chr22	22218817	0.357046	18.213148962593806
chr22	22218973	0.359168	18.213204661769804
chr22	22219022	0.363117	18.213222261001803
chr22	22219245	0.369413	18.213303236092802
chr22	22219581	1.074672	18.2134273588608
chr22	22219643	1.241878	18.213493988524803
